Year,"Country of origin","Country of asylum","Country of origin (ISO)","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2016,Italy,Switzerland,ITA,CHE,G,N,FI,P,10
2016,Lithuania,France,LTU,FRA,G,N,FI,P,5
2016,Lithuania,"United Kingdom of Great Britain and Northern Ireland",LTU,GBR,G,N,FI,P,15
2016,Latvia,"United Kingdom of Great Britain and Northern Ireland",LVA,GBR,G,N,FI,P,6
2016,Latvia,Germany,LVA,DEU,G,N,NA,P,5
2016,Latvia,Sweden,LVA,SWE,G,N,FI,P,5
2016,"North Macedonia",Austria,MKD,AUT,G,N,FA,P,95
2016,"North Macedonia",Belgium,MKD,BEL,G,N,FI,P,115
2016,"North Macedonia",Belgium,MKD,BEL,G,A,JR,C,41
2016,"North Macedonia",Belgium,MKD,BEL,G,R,RA,P,50
2016,"North Macedonia",Denmark,MKD,DNK,G,A,AR,P,5
2016,"North Macedonia",Denmark,MKD,DNK,G,N,FI,P,24
2016,"North Macedonia",Finland,MKD,FIN,G,N,FI,P,10
2016,"North Macedonia",France,MKD,FRA,G,A,AR,P,118
2016,"North Macedonia",France,MKD,FRA,G,N,FI,P,392
2016,"North Macedonia",France,MKD,FRA,G,A,RA,P,19
2016,"North Macedonia",France,MKD,FRA,G,R,RA,P,35
2016,"North Macedonia",Germany,MKD,DEU,G,N,NA,P,4835
2016,"North Macedonia",Germany,MKD,DEU,G,R,RA,P,2180
2016,"North Macedonia",Croatia,MKD,HRV,G,N,FI,P,5
2016,"North Macedonia",Croatia,MKD,HRV,G,J,JR,P,5
2016,"North Macedonia",Iceland,MKD,ISL,G,N,FI,P,457
2016,"North Macedonia",Italy,MKD,ITA,G,N,FI,P,29
2016,"North Macedonia",Luxembourg,MKD,LUX,G,A,AR,P,5
2016,"North Macedonia",Luxembourg,MKD,LUX,G,N,FI,P,39
2016,"North Macedonia",Luxembourg,MKD,LUX,G,N,RA,P,6
2016,"North Macedonia","Netherlands (Kingdom of the)",MKD,NLD,G,N,FI,P,431
2016,"North Macedonia","Netherlands (Kingdom of the)",MKD,NLD,G,R,RA,P,6
2016,"North Macedonia",Norway,MKD,NOR,G,A,AR,P,10
2016,"North Macedonia",Norway,MKD,NOR,G,N,FI,P,27
2016,"North Macedonia","Serbia and Kosovo: S/RES/1244 (1999)",MKD,SRB,G,N,FI,P,5
2016,"North Macedonia",Sweden,MKD,SWE,G,A,AR,P,115
2016,"North Macedonia",Sweden,MKD,SWE,G,N,FI,P,170
2016,"North Macedonia",Sweden,MKD,SWE,G,R,RA,P,32
2016,"North Macedonia",Switzerland,MKD,CHE,G,N,FI,P,98
2016,"North Macedonia",Switzerland,MKD,CHE,G,R,FI,P,45
2016,"Rep. of Moldova",Austria,MDA,AUT,G,N,FA,P,10
2016,"Rep. of Moldova",Belgium,MDA,BEL,G,N,FI,P,6
2016,"Rep. of Moldova",Belgium,MDA,BEL,G,A,JR,C,5
2016,"Rep. of Moldova",Cyprus,MDA,CYP,G,N,FI,P,5
2016,"Rep. of Moldova",Czechia,MDA,CZE,G,N,FI,P,5
2016,"Rep. of Moldova",Czechia,MDA,CZE,G,R,RA,P,5
2016,"Rep. of Moldova",France,MDA,FRA,G,A,AR,P,11
2016,"Rep. of Moldova",France,MDA,FRA,G,N,FI,P,34
2016,"Rep. of Moldova",Germany,MDA,DEU,G,N,NA,P,3346
2016,"Rep. of Moldova",Germany,MDA,DEU,G,R,RA,P,62
2016,"Rep. of Moldova",Greece,MDA,GRC,G,A,AR,P,18
2016,"Rep. of Moldova",Greece,MDA,GRC,G,N,FI,P,41
2016,"Rep. of Moldova",Greece,MDA,GRC,G,R,RA,P,5
2016,"Rep. of Moldova",Iceland,MDA,ISL,G,N,FI,P,5
2016,"Rep. of Moldova",Ireland,MDA,IRL,G,A,AR,P,5
2016,"Rep. of Moldova",Ireland,MDA,IRL,G,N,FI,P,5
2016,"Rep. of Moldova",Italy,MDA,ITA,G,N,FI,P,36
2016,"Rep. of Moldova","Netherlands (Kingdom of the)",MDA,NLD,G,N,FI,P,16
2016,"Rep. of Moldova",Norway,MDA,NOR,G,N,FI,P,5
2016,"Rep. of Moldova",Poland,MDA,POL,G,N,FI,P,6
2016,"Rep. of Moldova",Romania,MDA,ROU,G,N,FI,P,16
2016,"Rep. of Moldova","Russian Federation",MDA,RUS,G,N,FI,P,8
2016,"Rep. of Moldova","Russian Federation",MDA,RUS,G,N,TA,P,22
2016,"Rep. of Moldova",Spain,MDA,ESP,G,N,FI,P,24
2016,"Rep. of Moldova",Sweden,MDA,SWE,G,A,AR,P,28
2016,"Rep. of Moldova",Sweden,MDA,SWE,G,N,FI,P,26
2016,"Rep. of Moldova",Switzerland,MDA,CHE,G,N,FI,P,20
2016,"Rep. of Moldova",Switzerland,MDA,CHE,G,R,FI,P,5
2016,"Rep. of Moldova",Ukraine,MDA,UKR,G,N,FI,P,8
2016,Montenegro,Austria,MNE,AUT,G,N,FA,P,5
2016,Montenegro,Belgium,MNE,BEL,G,N,FI,P,7
2016,Montenegro,Belgium,MNE,BEL,G,A,JR,C,5
2016,Montenegro,Belgium,MNE,BEL,G,R,RA,P,7
2016,Montenegro,France,MNE,FRA,G,A,AR,P,42
2016,Montenegro,France,MNE,FRA,G,N,FI,P,84
2016,Montenegro,France,MNE,FRA,G,A,RA,P,19
2016,Montenegro,France,MNE,FRA,G,R,RA,P,28
2016,Montenegro,Germany,MNE,DEU,G,N,NA,P,1381
2016,Montenegro,Germany,MNE,DEU,G,R,RA,P,249
2016,Montenegro,Hungary,MNE,HUN,G,N,FI,P,12
2016,Montenegro,Italy,MNE,ITA,G,N,FI,P,15
2016,Montenegro,Luxembourg,MNE,LUX,G,A,AR,P,23
2016,Montenegro,Luxembourg,MNE,LUX,G,N,FI,P,11
2016,Montenegro,Luxembourg,MNE,LUX,G,J,JR,P,8
2016,Montenegro,"Netherlands (Kingdom of the)",MNE,NLD,G,N,FI,P,25
2016,Montenegro,Sweden,MNE,SWE,G,A,AR,P,24
2016,Montenegro,Sweden,MNE,SWE,G,N,FI,P,10
2016,Montenegro,Switzerland,MNE,CHE,G,N,FI,P,6
2016,Norway,Sweden,NOR,SWE,G,A,AR,P,6
2016,Norway,Sweden,NOR,SWE,G,N,FI,P,5
2016,Poland,"United Kingdom of Great Britain and Northern Ireland",POL,GBR,G,A,AR,C,5
2016,Poland,"United Kingdom of Great Britain and Northern Ireland",POL,GBR,G,N,FI,P,25
2016,Poland,Germany,POL,DEU,G,N,NA,P,5
2016,Poland,Switzerland,POL,CHE,G,N,FI,P,5
2016,Romania,Austria,ROU,AUT,G,N,FA,P,5
2016,Romania,Belgium,ROU,BEL,G,N,FI,P,6
2016,Romania,Denmark,ROU,DNK,G,N,FI,P,5
2016,Romania,France,ROU,FRA,G,A,AR,P,9
2016,Romania,France,ROU,FRA,G,N,FI,P,7
2016,Romania,"United Kingdom of Great Britain and Northern Ireland",ROU,GBR,G,N,FI,P,17
2016,Romania,Germany,ROU,DEU,G,N,NA,P,12
2016,Romania,Malta,ROU,MLT,G,N,FI,P,5
2016,Romania,Norway,ROU,NOR,G,N,FI,P,8
2016,Romania,Sweden,ROU,SWE,G,A,AR,P,12
2016,Romania,Sweden,ROU,SWE,G,N,FI,P,7
2016,Romania,Switzerland,ROU,CHE,G,N,FI,P,5
2016,"Russian Federation",Austria,RUS,AUT,G,N,FA,P,1237
2016,"Russian Federation",Azerbaijan,RUS,AZE,G,N,FI,P,5
2016,"Russian Federation",Azerbaijan,RUS,AZE,U,N,FI,P,30
2016,"Russian Federation",Belgium,RUS,BEL,G,N,FI,P,409
2016,"Russian Federation",Belgium,RUS,BEL,G,A,JR,C,162
2016,"Russian Federation",Belgium,RUS,BEL,G,R,RA,P,315
2016,"Russian Federation",Belarus,RUS,BLR,G,N,FI,P,13
2016,"Russian Federation",Bulgaria,RUS,BGR,G,N,FI,P,13
2016,"Russian Federation",Cyprus,RUS,CYP,G,N,FI,P,16
2016,"Russian Federation",Czechia,RUS,CZE,G,N,FI,P,50
2016,"Russian Federation",Czechia,RUS,CZE,G,R,RA,P,11
2016,"Russian Federation",Denmark,RUS,DNK,G,A,AR,P,87
2016,"Russian Federation",Denmark,RUS,DNK,G,N,FI,P,73
2016,"Russian Federation",Estonia,RUS,EST,G,N,FI,P,9
2016,"Russian Federation",Finland,RUS,FIN,G,N,FI,P,174
2016,"Russian Federation",Finland,RUS,FIN,G,R,RA,P,19
2016,"Russian Federation",France,RUS,FRA,G,A,AR,P,1237
2016,"Russian Federation",France,RUS,FRA,G,N,FI,P,1838
2016,"Russian Federation",France,RUS,FRA,G,A,RA,P,631
2016,"Russian Federation",France,RUS,FRA,G,R,RA,P,721
2016,"Russian Federation","United Kingdom of Great Britain and Northern Ireland",RUS,GBR,G,A,AR,C,28
2016,"Russian Federation","United Kingdom of Great Britain and Northern Ireland",RUS,GBR,G,N,FI,P,121
2016,"Russian Federation",Georgia,RUS,GEO,G,N,FI,P,34
2016,"Russian Federation",Germany,RUS,DEU,G,N,NA,P,10985
2016,"Russian Federation",Germany,RUS,DEU,G,R,RA,P,1249
2016,"Russian Federation",Greece,RUS,GRC,G,A,AR,P,13
2016,"Russian Federation",Greece,RUS,GRC,G,N,FI,P,17
2016,"Russian Federation",Croatia,RUS,HRV,G,N,FI,P,6
2016,"Russian Federation",Croatia,RUS,HRV,G,J,JR,P,5
2016,"Russian Federation",Hungary,RUS,HUN,G,N,FI,P,5
2016,"Russian Federation",Hungary,RUS,HUN,G,R,RA,P,5
2016,"Russian Federation",Iceland,RUS,ISL,G,N,FI,P,10
2016,"Russian Federation",Ireland,RUS,IRL,G,A,AR,P,5
2016,"Russian Federation",Ireland,RUS,IRL,G,N,FI,P,9
2016,"Russian Federation",Italy,RUS,ITA,G,N,FI,P,59
2016,"Russian Federation",Lithuania,RUS,LTU,G,N,FI,P,59
2016,"Russian Federation",Luxembourg,RUS,LUX,G,N,FI,P,6
2016,"Russian Federation",Latvia,RUS,LVA,G,N,FI,P,26
2016,"Russian Federation","Rep. of Moldova",RUS,MDA,G,N,FI,P,5
2016,"Russian Federation",Montenegro,RUS,MNE,G,N,FA,P,5
2016,"Russian Federation",Malta,RUS,MLT,G,N,FI,P,5
2016,"Russian Federation","Netherlands (Kingdom of the)",RUS,NLD,G,N,FI,P,123
2016,"Russian Federation","Netherlands (Kingdom of the)",RUS,NLD,G,R,RA,P,19
2016,"Russian Federation",Norway,RUS,NOR,G,A,AR,P,90
2016,"Russian Federation",Norway,RUS,NOR,G,N,FI,P,59
2016,"Russian Federation",Norway,RUS,NOR,G,R,RA,P,17
2016,"Russian Federation",Poland,RUS,POL,G,A,AR,P,370
2016,"Russian Federation",Poland,RUS,POL,G,N,FI,P,7488
2016,"Russian Federation",Portugal,RUS,PRT,G,N,FI,P,11
2016,"Russian Federation",Romania,RUS,ROU,G,N,FI,P,5
2016,"Russian Federation",Spain,RUS,ESP,G,N,FI,P,188
2016,"Russian Federation","Serbia and Kosovo: S/RES/1244 (1999)",RUS,SRB,G,N,FI,P,5
2016,"Russian Federation",Slovenia,RUS,SVN,G,N,FI,P,6
2016,"Russian Federation",Sweden,RUS,SWE,G,A,AR,P,375
2016,"Russian Federation",Sweden,RUS,SWE,G,N,FI,P,261
2016,"Russian Federation",Sweden,RUS,SWE,G,R,RA,P,157
2016,"Russian Federation",Switzerland,RUS,CHE,G,N,FI,P,152
2016,"Russian Federation",Switzerland,RUS,CHE,G,R,FI,P,33
2016,"Russian Federation",Türkiye,RUS,TUR,U,N,FI,P,5
2016,"Russian Federation",Ukraine,RUS,UKR,G,N,FI,P,75
2016,"Russian Federation",Ukraine,RUS,UKR,G,J,JR,P,29
2016,"Russian Federation",Ukraine,RUS,UKR,U,N,FI,P,21
2016,Spain,Germany,ESP,DEU,G,N,NA,P,11
2016,Spain,Sweden,ESP,SWE,G,A,AR,P,5
2016,Spain,Sweden,ESP,SWE,G,N,FI,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Austria,SRB,AUT,G,N,FA,P,314
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Belgium,SRB,BEL,G,N,FI,P,314
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Belgium,SRB,BEL,G,A,JR,C,141
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Belgium,SRB,BEL,G,R,RA,P,220
2016,"Serbia and Kosovo: S/RES/1244 (1999)","Bosnia and Herzegovina",SRB,BIH,G,N,FI,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)","Bosnia and Herzegovina",SRB,BIH,G,J,JR,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Czechia,SRB,CZE,G,N,FI,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Denmark,SRB,DNK,G,A,AR,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Denmark,SRB,DNK,G,N,FI,P,77
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Finland,SRB,FIN,G,N,FI,P,67
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Finland,SRB,FIN,G,R,RA,P,7
2016,"Serbia and Kosovo: S/RES/1244 (1999)",France,SRB,FRA,G,A,AR,P,1906
2016,"Serbia and Kosovo: S/RES/1244 (1999)",France,SRB,FRA,G,N,FI,P,2957
2016,"Serbia and Kosovo: S/RES/1244 (1999)",France,SRB,FRA,G,A,RA,P,477
2016,"Serbia and Kosovo: S/RES/1244 (1999)",France,SRB,FRA,G,R,RA,P,663
2016,"Serbia and Kosovo: S/RES/1244 (1999)","United Kingdom of Great Britain and Northern Ireland",SRB,GBR,G,A,AR,C,6
2016,"Serbia and Kosovo: S/RES/1244 (1999)","United Kingdom of Great Britain and Northern Ireland",SRB,GBR,G,N,FI,P,35
2016,"Serbia and Kosovo: S/RES/1244 (1999)","United Kingdom of Great Britain and Northern Ireland",SRB,GBR,G,R,RA,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Germany,SRB,DEU,G,N,NA,P,11377
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Germany,SRB,DEU,G,R,RA,P,5386
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Greece,SRB,GRC,G,N,FI,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Croatia,SRB,HRV,G,N,FI,P,18
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Croatia,SRB,HRV,G,J,JR,P,7
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Hungary,SRB,HUN,G,N,FI,P,114
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Hungary,SRB,HUN,G,R,RA,P,34
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Iceland,SRB,ISL,G,N,FI,P,15
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Ireland,SRB,IRL,G,A,AR,P,14
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Ireland,SRB,IRL,G,N,SP,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Italy,SRB,ITA,G,N,FI,P,514
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Liechtenstein,SRB,LIE,G,N,FI,P,18
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Luxembourg,SRB,LUX,G,A,AR,P,176
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Luxembourg,SRB,LUX,G,N,FI,P,333
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Luxembourg,SRB,LUX,G,J,JR,P,20
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Luxembourg,SRB,LUX,G,A,RA,C,16
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Luxembourg,SRB,LUX,G,N,RA,P,28
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Montenegro,SRB,MNE,G,N,FA,P,7
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Malta,SRB,MLT,G,A,AR,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Malta,SRB,MLT,G,N,FI,P,8
2016,"Serbia and Kosovo: S/RES/1244 (1999)","Netherlands (Kingdom of the)",SRB,NLD,G,N,FI,P,1398
2016,"Serbia and Kosovo: S/RES/1244 (1999)","Netherlands (Kingdom of the)",SRB,NLD,G,R,RA,P,12
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Norway,SRB,NOR,G,A,AR,P,44
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Norway,SRB,NOR,G,N,FI,P,52
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Norway,SRB,NOR,G,R,RA,P,8
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Romania,SRB,ROU,G,N,FI,P,34
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Romania,SRB,ROU,G,R,RA,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Spain,SRB,ESP,G,N,FI,P,25
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Slovenia,SRB,SVN,G,N,FI,P,36
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Slovenia,SRB,SVN,G,R,RA,P,5
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Sweden,SRB,SWE,G,A,AR,P,644
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Sweden,SRB,SWE,G,N,FI,P,496
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Sweden,SRB,SWE,G,R,RA,P,310
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Switzerland,SRB,CHE,G,N,FI,P,342
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Switzerland,SRB,CHE,G,R,FI,P,187
2016,Slovakia,Austria,SVK,AUT,G,N,FA,P,6
2016,Slovakia,Belgium,SVK,BEL,G,N,FI,P,8
2016,Slovakia,Denmark,SVK,DNK,G,N,FI,P,5
2016,Slovakia,Finland,SVK,FIN,G,N,FI,P,7
2016,Slovakia,"United Kingdom of Great Britain and Northern Ireland",SVK,GBR,G,N,FI,P,5
2016,Slovakia,Sweden,SVK,SWE,G,A,AR,P,5
2016,Sweden,Denmark,SWE,DNK,G,N,FI,P,5
2016,Sweden,"United Kingdom of Great Britain and Northern Ireland",SWE,GBR,G,N,FI,P,5
2016,Türkiye,Armenia,TUR,ARM,G,N,FI,P,5
2016,Türkiye,Austria,TUR,AUT,G,N,FA,P,310
2016,Türkiye,Azerbaijan,TUR,AZE,U,N,FI,P,8
2016,Türkiye,Belgium,TUR,BEL,G,N,FI,P,652
2016,Türkiye,Belgium,TUR,BEL,G,A,JR,C,30
2016,Türkiye,Belgium,TUR,BEL,G,R,RA,P,84
2016,Türkiye,"Bosnia and Herzegovina",TUR,BIH,G,N,FI,P,19
2016,Türkiye,Bulgaria,TUR,BGR,G,N,FI,P,15
2016,Türkiye,Cyprus,TUR,CYP,G,A,AR,P,5
2016,Türkiye,Cyprus,TUR,CYP,G,N,FI,P,27
2016,Türkiye,Czechia,TUR,CZE,G,N,FI,P,23
2016,Türkiye,Denmark,TUR,DNK,G,A,AR,P,7
2016,Türkiye,Denmark,TUR,DNK,G,N,FI,P,19
2016,Türkiye,Estonia,TUR,EST,G,N,FI,P,5
2016,Türkiye,Finland,TUR,FIN,G,N,FI,P,98
2016,Türkiye,Finland,TUR,FIN,G,R,RA,P,5
2016,Türkiye,France,TUR,FRA,G,A,AR,P,500
2016,Türkiye,France,TUR,FRA,G,N,FI,P,1017
2016,Türkiye,France,TUR,FRA,G,A,RA,P,312
2016,Türkiye,France,TUR,FRA,G,R,RA,P,330
2016,Türkiye,"United Kingdom of Great Britain and Northern Ireland",TUR,GBR,G,A,AR,C,158
2016,Türkiye,"United Kingdom of Great Britain and Northern Ireland",TUR,GBR,G,N,FI,P,424
2016,Türkiye,"United Kingdom of Great Britain and Northern Ireland",TUR,GBR,G,R,RA,P,5
2016,Türkiye,Georgia,TUR,GEO,G,N,FI,P,34
2016,Türkiye,Germany,TUR,DEU,G,N,NA,P,5383
2016,Türkiye,Germany,TUR,DEU,G,R,RA,P,359
2016,Türkiye,Greece,TUR,GRC,G,A,AR,P,37
2016,Türkiye,Greece,TUR,GRC,G,N,FI,P,182
2016,Türkiye,Greece,TUR,GRC,G,R,RA,P,7
2016,Türkiye,Croatia,TUR,HRV,G,N,FI,P,68
2016,Türkiye,Hungary,TUR,HUN,G,N,FI,P,411
2016,Türkiye,Hungary,TUR,HUN,G,R,RA,P,14
2016,Türkiye,Italy,TUR,ITA,G,N,FI,P,335
2016,Türkiye,Lithuania,TUR,LTU,G,N,FI,P,6
2016,Türkiye,Luxembourg,TUR,LUX,G,N,FI,P,15
2016,Türkiye,Latvia,TUR,LVA,G,N,FI,P,5
2016,Türkiye,Montenegro,TUR,MNE,G,N,FA,P,5
2016,Türkiye,Malta,TUR,MLT,G,N,FI,P,5
2016,Türkiye,"Netherlands (Kingdom of the)",TUR,NLD,G,N,FI,P,299
2016,Türkiye,"Netherlands (Kingdom of the)",TUR,NLD,G,R,RA,P,15
2016,Türkiye,Norway,TUR,NOR,G,A,AR,P,41
2016,Türkiye,Norway,TUR,NOR,G,N,FI,P,81
2016,Türkiye,Norway,TUR,NOR,G,R,RA,P,8
2016,Türkiye,Poland,TUR,POL,G,A,AR,P,6
2016,Türkiye,Poland,TUR,POL,G,N,FI,P,65
2016,Türkiye,Portugal,TUR,PRT,G,N,FI,P,5
2016,Türkiye,Romania,TUR,ROU,G,N,FI,P,33
2016,Türkiye,"Russian Federation",TUR,RUS,G,N,FI,P,7
2016,Türkiye,"Russian Federation",TUR,RUS,G,N,TA,P,9
2016,Türkiye,Spain,TUR,ESP,G,N,FI,P,23
2016,Türkiye,Slovenia,TUR,SVN,G,N,FI,P,60
2016,Türkiye,Sweden,TUR,SWE,G,A,AR,P,161
2016,Türkiye,Sweden,TUR,SWE,G,N,FI,P,692
2016,Türkiye,Sweden,TUR,SWE,G,R,RA,P,49
2016,Türkiye,Switzerland,TUR,CHE,G,N,FI,P,475
2016,Türkiye,Switzerland,TUR,CHE,G,R,FI,P,51
2016,Türkiye,Ukraine,TUR,UKR,G,N,FI,P,10
2016,Ukraine,Armenia,UKR,ARM,G,N,FI,P,8
2016,Ukraine,Austria,UKR,AUT,G,N,FA,P,339
2016,Ukraine,Belgium,UKR,BEL,G,N,FI,P,126
2016,Ukraine,Belgium,UKR,BEL,G,A,JR,C,77
2016,Ukraine,Belgium,UKR,BEL,G,R,RA,P,60
2016,Ukraine,Belarus,UKR,BLR,G,N,FI,P,631
2016,Ukraine,Belarus,UKR,BLR,G,A,JR,P,5
2016,Ukraine,Bulgaria,UKR,BGR,G,N,FI,P,18
2016,Ukraine,Bulgaria,UKR,BGR,G,R,RA,P,6
2016,Ukraine,Cyprus,UKR,CYP,G,N,FI,P,25
2016,Ukraine,Czechia,UKR,CZE,G,N,FI,P,357
2016,Ukraine,Czechia,UKR,CZE,G,R,RA,P,150
2016,Ukraine,Denmark,UKR,DNK,G,A,AR,P,51
2016,Ukraine,Denmark,UKR,DNK,G,N,FI,P,96
2016,Ukraine,Estonia,UKR,EST,G,N,FI,P,7
2016,Ukraine,Finland,UKR,FIN,G,N,FI,P,56
2016,Ukraine,Finland,UKR,FIN,G,R,RA,P,9
2016,Ukraine,France,UKR,FRA,G,A,AR,P,634
2016,Ukraine,France,UKR,FRA,G,N,FI,P,534
2016,Ukraine,France,UKR,FRA,G,A,RA,P,79
2016,Ukraine,France,UKR,FRA,G,R,RA,P,124
2016,Ukraine,"United Kingdom of Great Britain and Northern Ireland",UKR,GBR,G,A,AR,C,49
2016,Ukraine,"United Kingdom of Great Britain and Northern Ireland",UKR,GBR,G,N,FI,P,127
2016,Ukraine,"United Kingdom of Great Britain and Northern Ireland",UKR,GBR,G,R,RA,P,9
2016,Ukraine,Georgia,UKR,GEO,G,N,FI,P,54
2016,Ukraine,Germany,UKR,DEU,G,N,NA,P,2389
2016,Ukraine,Germany,UKR,DEU,G,R,RA,P,104
2016,Ukraine,Greece,UKR,GRC,G,A,AR,P,68
2016,Ukraine,Greece,UKR,GRC,G,N,FI,P,114
2016,Ukraine,Greece,UKR,GRC,G,R,RA,P,8
2016,Ukraine,Croatia,UKR,HRV,G,N,FI,P,5
2016,Ukraine,Croatia,UKR,HRV,G,J,JR,P,7
2016,Ukraine,Hungary,UKR,HUN,G,N,FI,P,20
2016,Ukraine,Hungary,UKR,HUN,G,R,RA,P,5
2016,Ukraine,Iceland,UKR,ISL,G,N,FI,P,11
2016,Ukraine,Ireland,UKR,IRL,G,A,AR,P,28
2016,Ukraine,Ireland,UKR,IRL,G,N,FI,P,20
2016,Ukraine,Ireland,UKR,IRL,G,N,SP,P,8
2016,Ukraine,Italy,UKR,ITA,G,N,FI,P,2571
2016,Ukraine,Liechtenstein,UKR,LIE,G,N,FI,P,12
2016,Ukraine,Lithuania,UKR,LTU,G,N,FI,P,28
2016,Ukraine,Luxembourg,UKR,LUX,G,A,AR,P,5
2016,Ukraine,Luxembourg,UKR,LUX,G,N,FI,P,32
2016,Ukraine,Latvia,UKR,LVA,G,N,FI,P,6
2016,Ukraine,"Rep. of Moldova",UKR,MDA,G,N,FI,P,41
2016,Ukraine,"Rep. of Moldova",UKR,MDA,G,J,JR,P,6
2016,Ukraine,Montenegro,UKR,MNE,G,N,FA,P,5
2016,Ukraine,Malta,UKR,MLT,G,N,FI,P,85
2016,Ukraine,"Netherlands (Kingdom of the)",UKR,NLD,G,N,FI,P,323
2016,Ukraine,"Netherlands (Kingdom of the)",UKR,NLD,G,R,RA,P,29
2016,Ukraine,Norway,UKR,NOR,G,A,AR,P,33
2016,Ukraine,Norway,UKR,NOR,G,N,FI,P,23
2016,Ukraine,Poland,UKR,POL,G,A,AR,P,605
2016,Ukraine,Poland,UKR,POL,G,N,FI,P,589
2016,Ukraine,Portugal,UKR,PRT,G,N,FI,P,141
2016,Ukraine,Romania,UKR,ROU,G,N,FI,P,10
2016,Ukraine,"Russian Federation",UKR,RUS,G,N,FI,P,271
2016,Ukraine,"Russian Federation",UKR,RUS,G,N,TA,P,23263
2016,Ukraine,Spain,UKR,ESP,G,N,FI,P,2764
2016,Ukraine,Slovakia,UKR,SVK,G,N,FI,P,15
2016,Ukraine,Slovakia,UKR,SVK,G,R,RA,P,10
2016,Ukraine,Sweden,UKR,SWE,G,A,AR,P,1179
2016,Ukraine,Sweden,UKR,SWE,G,N,FI,P,544
2016,Ukraine,Sweden,UKR,SWE,G,R,RA,P,58
2016,Ukraine,Switzerland,UKR,CHE,G,N,FI,P,85
2016,Ukraine,Switzerland,UKR,CHE,G,R,FI,P,11
2017,Albania,Austria,ALB,AUT,G,N,FA,P,38
2017,Albania,Belgium,ALB,BEL,G,R,AR,P,210
2017,Albania,Belgium,ALB,BEL,G,N,FI,P,670
2017,Albania,Denmark,ALB,DNK,G,A,AR,P,5
2017,Albania,Denmark,ALB,DNK,G,N,FI,P,72
2017,Albania,Estonia,ALB,EST,G,N,FI,P,5
2017,Albania,Finland,ALB,FIN,G,N,FI,C,95
2017,Albania,Finland,ALB,FIN,G,R,RA,C,7
2017,Albania,France,ALB,FRA,G,A,AR,P,7008
2017,Albania,France,ALB,FRA,G,N,FI,P,11427
2017,Albania,France,ALB,FRA,G,A,RA,P,470
2017,Albania,France,ALB,FRA,G,R,RA,P,704
2017,Albania,"United Kingdom of Great Britain and Northern Ireland",ALB,GBR,G,A,AR,C,372
2017,Albania,"United Kingdom of Great Britain and Northern Ireland",ALB,GBR,G,N,FI,P,1696
2017,Albania,"United Kingdom of Great Britain and Northern Ireland",ALB,GBR,G,R,RA,P,23
2017,Albania,Germany,ALB,DEU,G,N,NA,P,3774
2017,Albania,Germany,ALB,DEU,G,R,RA,P,2315
2017,Albania,Greece,ALB,GRC,G,A,AR,P,1516
